mbs;postupak;datum_stecaja
81058569;1;
81058577;1;
81058585;1;
81058593;1;
81058608;1;
81058616;1;
81058624;1;
81058632;1;
81058649;1;
81058657;1;
81058665;1;
81058673;1;
81058681;1;
81058690;1;
81058745;1;
81058753;1;
81058761;1;
81058770;1;
81058788;1;
81058807;1;
81058823;1;
81058831;1;
81058840;1;
81058858;1;
81058866;1;
81058874;1;
81058882;1;
81058899;1;
81058903;2;2020-01-06T23:00:00Z
81058911;1;
81058920;1;
81058938;1;
81058946;1;
81058954;1;
81058962;1;
81058979;1;
81058987;1;
81058995;1;
81059019;2;2020-03-17T23:00:00Z
81059027;1;
81059035;1;
81059043;1;
81059051;3;
81059060;1;
81059078;1;
81059086;1;
81059094;1;
81059109;1;
81059117;1;
81059125;1;
81059133;3;
81059141;1;
81059150;1;
81059168;1;
81059176;1;
81059184;1;
81059205;1;
81059213;1;
81059221;1;
81059230;1;
81059248;1;
81059256;1;
81059264;3;
81059272;1;
81059289;1;
81059301;1;
81059310;1;
81059336;1;
81059344;1;
81059352;1;
81059377;1;
81059385;1;
81059393;1;
81059408;1;
81059416;1;
81059424;1;
81059432;1;
81059449;1;
81059457;1;
81059465;3;
81059481;3;
81059490;1;
81059504;1;
81059512;1;
81059529;2;2019-10-23T22:00:00Z
81059537;1;
81059545;1;
81059553;1;
81059561;3;
81059588;1;
81059596;1;
81059607;1;
81059640;1;
81059658;1;
81059666;1;
81059674;1;
81059682;3;
81059699;1;
81059703;1;
81059711;1;
81059720;1;
81059738;1;
81059746;1;
81059754;1;
81059762;1;
81059779;1;
81059787;1;
81059795;1;
81059800;1;
81059826;1;
81059834;1;
81059842;1;
81059859;1;
81059867;1;
81059875;1;
81059883;1;
81059891;1;
81059906;1;
81059914;1;
81059922;1;
81059939;2;2020-03-01T23:00:00Z
81059947;1;
81059955;1;
81059963;1;
81059971;1;
81059980;1;
81059998;1;
81060014;1;
81060022;1;
81060039;1;
81060047;1;
81060055;1;
81060063;1;
81060071;1;
81060080;1;
81060098;1;
81060102;1;
81060119;1;
81060127;1;
81060135;1;
81060143;1;
81060151;1;
81060160;1;
81060178;1;
81060186;1;
81060194;1;
81060209;1;
81060217;1;
81060225;1;
81060233;1;
81060241;1;
81060268;1;
81060276;1;
81060284;1;
81060305;1;
81060313;1;
81060321;2;2020-02-17T23:00:00Z
81060330;1;
81060348;1;
81060356;1;
81060364;1;
81060372;1;
81060389;1;
81060401;1;
81060410;1;
81060428;1;
81060436;1;
81060444;1;
81060452;1;
81060469;1;
81060477;1;
81060485;1;
81060508;1;
81060516;1;
81060524;1;
81060532;1;
81060549;1;
81060557;1;
81060565;1;
81060573;1;
81060581;1;
81060590;1;
81060604;1;
81060612;1;
81060629;1;
81060637;1;
81060645;1;
81060653;1;
81060661;1;
81060670;1;
81060688;1;
81060696;2;2019-12-26T23:00:00Z
81060715;1;
81060723;6;
81060740;1;
81060758;1;
81060766;1;
81060774;1;
81060782;2;2019-07-02T22:00:00Z
81060799;1;
81060803;1;
81060811;1;
81060820;1;
81060838;1;
81060846;1;
81060854;1;
81060862;1;
81060879;1;
81060887;1;
81060900;1;
81060918;1;
81060926;1;
81060934;1;
81060942;1;
81060967;1;
81060975;1;
81060983;1;
81060991;1;
81061017;1;
81061025;1;
81061033;1;
81061041;2;2019-12-10T23:00:00Z
81061050;1;
81061068;1;
81061076;1;
81061084;1;
81061092;1;
81061105;1;
81061113;1;
81061130;1;
81061148;1;
81061164;1;
81061172;1;
81061189;1;
81061197;1;
81061201;1;
81061210;1;
81061228;1;
81061236;1;
81061244;2;2018-12-19T23:00:00Z
81061252;1;
81061269;1;
81061277;1;
81061285;1;
81061293;1;
81061308;1;
81061316;1;
81061324;1;
81061332;1;
81061349;1;
81061357;1;
81061365;1;
81061373;1;
81061381;1;
81061390;1;
81061412;1;
81061445;1;
81061461;1;
81061488;1;
81061496;1;
81061523;1;
81061531;1;
81061540;1;
81061558;1;
81061566;1;
81061574;1;
81061582;1;
81061611;1;
81061620;1;
81061638;1;
81061646;1;
81061654;1;
81061679;1;
81061687;1;
81061695;1;
81061700;2;2019-12-19T23:00:00Z
81061718;1;
81061726;1;
81061734;1;
81061742;1;
81061767;1;
81061775;1;
81061791;1;
81061806;1;
81061814;1;
81061822;1;
81061839;1;
81061847;1;
81061855;1;
81061863;1;
81061871;1;
81061880;1;
81061902;1;
81061919;1;
81061927;1;
81061935;1;
81061943;1;
81061951;2;2020-01-26T23:00:00Z
81061960;1;
81061978;1;
81061986;1;
81062001;1;
81062010;1;
81062028;1;
81062036;1;
81062044;1;
81062069;1;
81062077;1;
81062085;2;2019-11-05T23:00:00Z
81062093;1;
81062108;1;
81062116;1;
81062124;1;
81062149;1;
81062165;1;
81062173;1;
81062181;1;
81062190;1;
81062204;1;
81062212;1;
81062229;1;
81062237;1;
81062253;1;
81062261;1;
81062270;1;
81062288;1;
81062296;2;2020-01-01T23:00:00Z
81062307;1;
81062323;1;
81062331;1;
81062340;1;
81062358;1;
81062366;1;
81062374;1;
81062382;1;
81062399;1;
81062403;1;
81062411;3;
81062438;1;
81062446;1;
81062454;1;
81062462;1;
81062479;1;
81062487;1;
81062495;1;
81062500;1;
81062518;1;
81062526;1;
81062534;1;
81062559;1;
81062567;1;
81062575;1;
81062583;3;
81062591;1;
81062606;1;
81062614;1;
81062622;1;
81062639;1;
81062655;1;
81062663;1;
81062680;1;
81062698;1;
81062702;1;
81062719;1;
81062727;1;
81062743;1;
81062751;3;
81062760;1;
81062778;1;
81062786;1;
81062794;1;
81062809;1;
81062817;1;
81062825;1;
81062833;1;
81062841;1;
81062850;1;
81062868;1;
81062876;1;
81062884;1;
81062892;1;
81062905;1;
81062913;2;2018-09-16T22:00:00Z
81062921;1;
81062930;1;
81062948;1;
81062956;1;
81062964;1;
81062972;1;
81062997;1;
81063004;1;
81063012;1;
81063029;1;
81063037;1;
81063045;1;
81063053;1;
81063061;1;
81063088;1;
81063096;1;
81063107;1;
81063115;1;
81063123;1;
81063131;1;
81063140;1;
81063158;1;
81063166;3;
81063182;1;
81063199;1;
81063203;1;
81063220;1;
81063238;1;
81063246;1;
81063254;1;
81063262;1;
81063279;1;
81063287;1;
81063295;1;
81063300;1;
81063318;1;
81063326;1;
81063334;1;
81063342;1;
81063359;1;
81063367;1;
81063383;1;
81063391;1;
81063406;1;
81063414;1;
81063422;1;
81063439;1;
81063455;1;
81063463;1;
81063471;1;
81063480;1;
81063498;1;
81063502;1;
81063519;1;
81063527;1;
81063551;1;
81063560;1;
81063586;1;
81063594;1;
81063609;1;
81063617;1;
81063633;1;
81063641;1;
81063650;1;
81063676;1;
81063684;1;
81063692;1;
81063705;1;
81063721;3;
81063730;1;
81063748;1;
81063756;1;
81063764;1;
81063772;1;
81063789;3;
81063797;1;
81063810;1;
81063828;1;
81063836;1;
81063844;1;
81063852;1;
81063869;1;
81063877;1;
81063885;1;
81063908;1;
81063916;1;
81063932;1;
81063957;1;
81063965;1;
81063973;1;
81063981;1;
81063990;1;
81064007;1;
81064015;1;
81064023;1;
81064031;1;
81064040;1;
81064058;1;
81064066;1;
81064074;1;
81064082;1;
81064099;1;
81064103;3;
81064111;2;2019-10-20T22:00:00Z
81064120;1;
81064138;1;
81064146;1;
81064154;1;
81064162;1;
81064179;1;
81064187;1;
81064195;1;
81064218;1;
81064226;1;
81064234;1;
81064242;1;
81064259;1;
81064267;1;
81064275;1;
81064283;1;
81064291;1;
81064306;1;
81064314;1;
81064339;1;
81064347;1;
81064363;3;
81064371;1;
81064398;1;
81064419;1;
81064427;1;
81064435;1;
81064460;1;
81064478;1;
81064494;1;
81064509;1;
81064517;1;
81064525;1;
81064533;1;
81064550;1;
81064568;2;2018-09-16T22:00:00Z
81064576;1;
81064592;1;
81064605;1;
81064613;1;
81064621;1;
81064630;1;
81064648;1;
81064656;1;
81064664;1;
81064672;1;
81064689;1;
81064697;1;
81064701;1;
81064710;1;
81064728;1;
81064736;1;
81064744;1;
81064752;1;
81064769;2;2018-12-02T23:00:00Z
81064777;1;
81064785;1;
81064793;1;
81064808;1;
81064816;1;
81064824;1;
81064832;1;
81064849;1;
81064857;1;
81064865;1;
81064873;1;
81064881;1;
81064890;1;
81064912;2;2019-04-01T22:00:00Z
81064929;1;
81064937;1;
81064961;1;
81064970;1;
81064988;1;
81065018;1;
81065026;1;
81065034;1;
81065042;1;
81065059;1;
81065067;1;
81065075;1;
81065083;1;
81065106;1;
81065114;1;
81065122;1;
81065139;1;
81065155;1;
81065163;1;
81065180;1;
81065198;1;
81065202;1;
81065219;1;
81065227;1;
81065235;1;
81065251;3;
81065260;1;
81065278;1;
81065286;1;
81065294;1;
81065309;1;
81065317;1;
81065325;1;
81065341;1;
81065350;1;
81065368;1;
81065376;1;
81065392;1;
81065405;1;
81065413;1;
81065421;1;
81065430;1;
81065448;1;
81065456;1;
81065472;1;
81065489;1;
81065497;1;
81065501;2;2019-08-26T22:00:00Z
81065510;1;
81065528;1;
81065536;1;
81065544;2;2019-04-28T22:00:00Z
81065552;1;
81065569;1;
81065577;1;
81065585;1;
81065608;1;
81065616;1;
81065632;1;
81065649;1;
81065657;1;
81065665;1;
81065681;1;
81065690;1;
81065704;1;
81065712;1;
81065729;1;
81065737;1;
81065745;1;
81065761;1;
81065788;1;
81065796;1;
81065807;1;
81065815;1;
81065823;1;
81065831;1;
81065840;1;
81065858;1;
81065866;1;
81065874;1;
81065882;1;
81065903;1;
81065911;1;
81065920;1;
81065938;1;
81065946;1;
81065954;1;
81065962;1;
81065979;1;
81065987;1;
81066002;1;
81066019;1;
81066027;1;
81066035;1;
81066043;1;
81066051;1;
81066060;1;
81066078;1;
81066117;3;
81066125;1;
81066150;1;
81066168;1;
81066176;1;
81066192;1;
81066221;1;
81066230;1;
81066248;1;
81066256;1;
81066264;1;
81066272;1;
81066289;1;
81066297;1;
81066301;1;
81066310;1;
81066328;1;
81066336;1;
81066352;1;
81066377;1;
81066385;1;
81066393;1;
81066408;1;
81066416;1;
81066424;1;
81066432;1;
81066449;1;
81066457;1;
81066465;2;2019-12-19T23:00:00Z
81066473;1;
81066481;1;
81066490;1;
81066512;1;
81066529;1;
81066537;1;
81066545;1;
81066553;1;
81066561;1;
81066570;1;
81066588;1;
81066596;1;
81066607;1;
81066623;1;
81066640;1;
81066666;1;
81066674;1;
81066682;1;
81066699;1;
81066703;1;
81066711;1;
81066720;2;2020-02-13T23:00:00Z
81066738;2;2020-03-01T23:00:00Z
81066754;1;
81066762;1;
81066779;1;
81066787;1;
81066795;1;
81066800;1;
81066818;1;
81066826;1;
81066834;1;
81066842;1;
81066859;3;
81066867;1;
81066875;1;
81066883;1;
81066891;1;
81066906;1;
81066914;1;
81066922;1;
81066939;1;
81066947;1;
81066955;1;
81066963;1;
81066971;1;
81066980;1;
81066998;1;
81067005;1;
81067021;1;
81067030;1;
81067048;1;
81067056;1;
81067064;1;
81067072;1;
81067089;1;
81067097;1;
81067101;1;
81067128;1;
81067136;1;
81067144;1;
81067152;1;
81067169;1;
81067177;1;
81067185;1;
81067208;1;
81067216;1;
81067224;1;
81067232;1;
81067249;1;
81067257;1;
81067265;1;
81067281;1;
81067290;1;
81067304;1;
81067312;1;
81067329;3;
81067337;1;
81067345;1;
81067353;1;
81067361;1;
81067370;1;
81067388;1;
81067415;1;
81067423;1;
81067431;1;
81067458;1;
81067466;1;
81067474;1;
81067499;1;
81067503;1;
81067511;1;
81067520;1;
81067546;1;
81067554;1;
81067562;1;
81067579;1;
81067587;2;2020-01-06T23:00:00Z
81067595;1;
81067600;1;
81067618;2;2019-09-15T22:00:00Z
81067626;1;
81067634;1;
81067642;1;
81067659;1;
81067667;1;
81067675;1;
81067683;1;
81067691;1;
81067706;1;
81067739;1;
81067747;1;
81067755;1;
81067763;1;
81067771;1;
81067780;1;
81067798;1;
81067819;1;
81067827;1;
81067835;1;
81067843;1;
81067851;1;
81067860;1;
81067878;1;
81067886;1;
81067894;1;
81067909;1;
81067917;1;
81067925;1;
81067933;1;
81067941;1;
81067950;3;
81067968;1;
81067976;1;
81067984;1;
81067992;1;
81068008;1;
81068016;1;
81068024;1;
81068032;1;
81068049;1;
81068057;1;
81068065;1;
81068073;1;
81068081;1;
81068090;1;
81068112;1;
81068129;1;
81068145;1;
81068153;1;
81068161;1;
81068170;1;
81068188;1;
81068196;1;
81068207;1;
81068215;1;
81068223;1;
81068231;1;
81068240;1;
81068258;1;
81068266;1;
81068282;1;
81068299;1;
81068303;1;
81068311;1;
81068320;1;
81068338;1;
81068346;1;
81068362;1;
81068387;1;
81068395;1;
81068400;1;
81068418;1;
81068426;1;
81068434;1;
81068459;1;
81068467;1;
81068475;1;
81068483;1;
81068491;1;
81068522;1;
81068539;1;
81068547;1;
81068555;1;
81068563;1;
81068571;1;
81068580;1;
81068598;1;
81068619;1;
81068627;1;
81068635;1;
81068651;1;
81068660;1;
81068678;1;
81068686;1;
81068694;1;
81068709;1;
81068717;1;
81068725;2;2019-05-20T22:00:00Z
81068733;1;
81068741;1;
81068768;1;
81068776;1;
81068784;1;
81068792;1;
81068805;2;2020-03-08T23:00:00Z
81068813;1;
81068821;1;
81068830;1;
81068856;1;
81068864;1;
81068872;1;
81068897;1;
81068901;1;
81068910;1;
81068928;1;
81068936;1;
81068944;1;
81068952;1;
81068969;1;
81068977;1;
81068985;1;
81068993;1;
81069003;1;
81069011;1;
81069020;1;
81069046;1;
81069054;3;
81069079;1;
81069087;1;
81069095;1;
81069100;1;
81069118;1;
81069134;1;
81069142;1;
81069159;1;
81069167;3;
81069175;1;
81069191;1;
81069206;1;
81069214;1;
81069222;1;
81069239;1;
81069247;1;
81069255;1;
81069263;1;
81069271;1;
81069280;1;
81069298;1;
81069302;1;
81069327;1;
81069335;1;
81069351;1;
81069360;1;
81069378;1;
81069386;3;
81069394;1;
81069409;1;
81069417;1;
81069433;1;
81069441;1;
81069450;1;
81069468;1;
81069476;1;
81069484;1;
81069492;1;
81069505;1;
81069513;1;
81069521;1;
81069530;1;
81069548;3;
81069556;1;
81069564;1;
81069589;1;
81069610;1;
81069628;1;
81069636;1;
81069652;1;
81069669;1;
81069685;1;
81069708;1;
81069716;1;
81069732;1;
81069749;1;
81069757;1;
81069765;1;
81069773;1;
81069781;1;
81069790;1;
81069804;1;
81069812;1;
81069829;1;
81069837;1;
81069845;1;
81069853;1;
81069861;1;
81069870;1;
81069888;2;2020-01-06T23:00:00Z
81069896;1;
81069907;1;
81069915;1;
81069923;1;
81069940;1;
81069958;1;
81069974;1;
81069982;1;
81069999;1;
81070001;1;
81070010;1;
81070028;3;
81070036;1;
81070044;1;
81070052;1;
81070069;1;
81070077;1;
81070085;1;
81070093;1;
81070116;1;
81070124;1;
81070132;1;
81070149;1;
81070165;1;
81070173;1;
81070212;1;
81070229;1;
81070237;1;
81070245;1;
81070253;1;
81070261;1;
81070270;1;
81070288;1;
81070296;1;
81070307;1;
81070315;1;
81070331;1;
81070340;1;
81070358;1;
81070366;1;
81070374;1;
81070382;1;
81070399;1;
81070403;1;
81070420;1;
81070438;1;
81070446;1;
81070454;1;
81070462;1;
81070479;2;2020-02-02T23:00:00Z
81070487;1;
81070495;1;
81070500;1;
81070518;1;
81070526;1;
81070534;1;
81070542;1;
81070559;2;2020-01-20T23:00:00Z
81070567;1;
81070583;2;2019-12-22T23:00:00Z
81070591;1;
81070606;1;
81070614;1;
81070622;1;
81070639;1;
81070647;1;
81070655;1;
81070663;1;
81070671;1;
81070680;1;
81070698;1;
81070702;1;
81070719;1;
81070727;1;
81070735;1;
81070743;1;
81070751;1;
81070786;1;
81070794;1;
81070809;1;
81070817;1;
81070825;1;
81070833;1;
81070841;1;
81070850;1;
81070868;1;
81070876;1;
81070884;1;
81070892;1;
81070905;1;
81070913;2;2019-04-04T22:00:00Z
81070921;1;
81070930;1;
81070948;1;
81070956;1;
81070964;3;
81070972;2;2018-12-04T23:00:00Z
81070989;1;
81070997;1;
81071004;1;
81071012;1;
81071029;1;
81071037;1;
81071045;1;
81071053;1;
81071061;1;
81071070;2;2019-09-08T22:00:00Z
81071088;1;
81071107;1;
81071123;1;
81071131;1;
81071158;1;
81071166;1;
81071174;1;
81071182;1;
81071199;1;
81071203;1;
81071211;1;
81071238;1;
81071246;1;
81071254;1;
81071262;1;
81071279;1;
81071287;1;
81071295;1;
81071300;1;
81071318;1;
81071326;1;
81071334;1;
81071342;1;
81071359;1;
81071367;1;
81071375;1;
81071383;1;
81071391;1;
81071406;1;
81071414;1;
81071422;1;
81071439;1;
81071447;1;
81071455;1;
81071463;1;
81071471;1;
81071498;1;
81071502;1;
81071519;1;
81071535;1;
81071543;1;
81071551;2;2020-01-23T23:00:00Z
81071560;1;
81071578;1;
81071586;1;
81071594;1;
81071609;1;
81071617;1;
81071625;1;
81071633;1;
81071641;1;
81071650;1;
81071668;1;
81071676;1;
81071684;1;
81071692;1;
81071705;1;
81071713;1;
81071730;1;
81071756;1;
81071764;1;
81071772;1;
81071789;2;2019-09-23T22:00:00Z
81071797;1;
81071801;1;
81071810;1;
81071828;1;
81071836;1;
81071844;1;
81071852;1;
81071869;1;
81071885;1;
81071916;1;
81071924;1;
81071932;1;
81071949;1;
81071957;1;
81071965;1;
81071973;1;
81071990;1;
81072007;1;
81072015;1;
81072023;1;
81072066;1;
81072074;1;
81072082;1;
81072099;1;
81072103;1;
81072111;1;
81072120;1;
81072138;1;
81072146;1;
81072154;1;
81072162;1;
81072179;1;
81072187;1;
81072195;1;
81072200;1;
81072218;1;
81072234;1;
81072242;1;
81072259;1;
81072267;1;
81072275;1;
81072283;1;
81072291;1;
81072306;3;
81072314;1;
81072322;1;
81072339;1;
81072347;1;
81072355;1;
81072371;1;
81072380;1;
81072398;1;
81072402;1;
81072419;2;2020-02-03T23:00:00Z
81072427;1;
81072435;1;
81072443;1;
81072451;1;
81072460;1;
81072478;1;
81072494;1;
81072509;1;
81072517;1;
81072533;1;
81072541;3;
81072550;1;
81072568;1;
81072584;3;
81072592;1;
81072605;1;
81072613;1;
81072621;1;
81072630;1;
81072648;1;
81072656;1;
81072664;1;
81072672;1;
81072697;1;
81072701;1;
81072710;1;
81072728;1;
81072736;1;
81072744;1;
81072752;1;
81072769;1;
81072777;1;
81072785;1;
81072793;1;
81072808;1;
81072816;1;
81072832;1;
81072849;1;
81072865;1;
81072881;1;
81072890;1;
81072904;1;
81072912;1;
81072929;1;
81072937;1;
81072945;1;
81072953;1;
81072961;3;
81072970;1;
81072988;1;
81072996;1;
81073000;1;
81073018;1;
81073026;1;
81073034;1;
81073059;1;
81073067;1;
81073075;1;
81073083;1;
81073106;1;
81073114;1;
81073122;1;
81073139;1;
81073147;1;
81073155;1;
81073163;1;
81073171;1;
81073198;1;
81073202;1;
81073219;1;
81073227;1;
81073235;1;
81073260;1;
81073278;1;
81073286;1;
81073294;1;
81073309;1;
81073317;1;
81073325;1;
81073333;1;
81073341;1;
81073350;1;
81073368;1;
81073376;1;
81073384;1;
81073405;1;
81073413;1;
81073421;1;
81073448;1;
81073456;1;
81073464;1;
81073489;3;
81073501;1;
81073510;1;
81073536;1;
81073544;1;
81073552;1;
81073569;1;
81073577;1;
81073585;1;
81073593;1;
81073608;1;
81073616;1;
81073624;3;
81073632;1;
81073649;1;
81073657;1;
81073673;1;
81073681;1;
81073690;1;
81073704;1;
81073712;1;
81073737;1;
81073745;1;
81073753;1;
81073761;3;
81073770;1;
81073788;1;
81073796;1;
81073815;1;
81073823;1;
81073831;1;
81073840;1;
81073858;1;
81073882;1;
81073903;1;
81073911;1;
81073920;1;
81073938;1;
81073946;1;
81073954;1;
81073962;1;
81073987;1;
81073995;1;
81074002;1;
81074019;3;
81074027;1;
81074043;1;
81074060;1;
81074078;1;
81074086;1;
81074094;1;
81074117;1;
81074125;1;
81074133;1;
81074141;1;
81074150;1;
81074176;1;
81074184;3;
81074192;1;
81074205;1;
81074213;1;
81074221;1;
81074230;1;
81074248;1;
81074256;1;
81074272;1;
81074289;1;
81074297;1;
81074301;1;
81074310;1;
81074328;1;
81074336;1;
81074352;1;
81074369;1;
81074377;1;
81074385;1;
81074393;1;
81074408;1;
81074416;1;
81074424;1;
81074432;1;
81074449;1;
81074465;1;
81074473;1;
81074481;1;
81074490;1;
81074512;1;
81074529;1;
81074537;1;
81074545;2;2020-01-19T23:00:00Z
81074553;1;
81074561;1;
81074570;1;
81074588;1;
81074607;1;
81074623;1;
81074631;1;
81074640;1;
81074658;1;
81074666;1;
81074682;3;
81074699;1;
81074711;1;
81074720;1;
81074738;3;
81074746;1;
81074762;1;
81074779;1;
81074787;1;
81074795;1;
81074800;3;
81074818;1;
81074826;1;
81074834;1;
81074842;1;
81074867;1;
81074875;1;
81074883;1;
81074891;1;
81074906;1;
81074914;1;
81074922;1;
81074939;1;
81074955;1;
81074963;1;
81074971;1;
81074980;1;
81074998;1;
81075005;1;
81075013;1;
81075021;1;
81075030;1;
81075056;1;
81075064;1;
81075072;1;
81075089;1;
81075097;1;
81075101;1;
81075110;1;
81075136;1;
81075144;1;
81075152;1;
81075169;1;
81075177;1;
81075185;1;
81075193;2;2019-11-03T23:00:00Z
81075208;2;2020-01-08T23:00:00Z
81075216;1;
81075224;1;
81075232;1;
81075257;1;
81075265;1;
81075273;1;
81075281;1;
81075290;1;
81075304;1;
81075312;2;2019-12-05T23:00:00Z
81075329;1;
81075345;1;
81075353;1;
81075361;1;
81075370;1;
81075396;1;
81075407;1;
81075423;1;
81075431;1;
81075440;1;
81075458;1;
81075466;1;
81075474;1;
81075499;1;
81075503;1;
81075511;1;
81075520;1;
81075538;1;
81075546;1;
81075554;1;
81075587;1;
81075595;1;
81075600;1;
81075626;1;
81075634;1;
81075642;1;
81075659;1;
81075675;1;
81075683;1;
81075691;1;
81075706;1;
81075722;1;
81075739;1;
81075747;1;
81075755;1;
81075771;1;
81075780;1;
81075798;1;
81075819;1;
81075827;1;
81075835;3;
81075843;1;
81075851;1;
81075860;1;
81075886;1;
81075894;1;
81075909;1;
81075917;1;
81075925;1;
81075933;1;
81075941;1;
81075950;1;
81075968;1;
81075976;1;
81075984;1;
81075992;1;
81076008;1;
81076016;1;
81076024;1;
81076032;2;2019-08-26T22:00:00Z
81076057;1;
81076065;1;
81076073;1;
81076081;2;2020-02-27T23:00:00Z
81076090;1;
81076104;2;2019-12-19T23:00:00Z
81076112;1;
81076129;2;2020-02-26T23:00:00Z
81076137;1;
81076145;1;
81076153;1;
81076161;1;
81076170;1;
81076188;1;
81076196;1;
81076207;1;
81076215;1;
81076223;1;
81076231;1;
81076258;1;
81076266;1;
81076274;2;2019-11-05T23:00:00Z
81076282;1;
81076311;1;
81076320;1;
81076338;3;
81076346;1;
81076354;1;
81076362;1;
81076387;1;
81076395;1;
81076418;1;
81076426;1;
81076434;1;
81076442;1;
81076459;1;
81076467;1;
81076475;1;
81076483;1;
81076491;1;
81076506;1;
81076514;1;
81076539;1;
81076547;1;
81076555;3;
81076563;1;
81076580;1;
81076598;1;
81076602;1;
81076619;1;
81076627;1;
81076635;1;
81076643;1;
81076660;1;
81076678;1;
81076686;1;
81076694;1;
81076709;1;
81076717;1;
81076725;1;
81076741;1;
81076750;1;
81076768;1;
81076776;1;
81076784;1;
81076792;1;
81076805;1;
81076813;1;
81076821;1;
81076830;1;
81076848;1;
81076856;1;
81076872;1;
81076889;1;
81076901;1;
81076910;1;
81076928;1;
81076936;1;
81076944;1;
81076952;1;
81076969;1;
81076977;1;
81076985;1;
81076993;1;
81077003;1;
81077020;1;
81077038;1;
81077062;1;
81077079;1;
81077087;1;
81077095;1;
81077100;1;
81077118;1;
81077126;7;
81077134;1;
81077142;1;
81077159;1;
81077175;1;
81077183;1;
81077191;1;
81077206;1;
81077214;1;
81077239;1;
81077255;1;
81077263;1;
81077271;1;
81077280;1;
81077298;1;
81077302;1;
81077327;2;2019-02-10T23:00:00Z
81077335;1;
81077343;1;
81077351;1;
81077360;1;
81077378;1;
81077386;1;
81077394;1;
81077409;1;
81077417;1;
81077425;1;
81077433;1;
81077441;1;
81077450;1;
81077468;1;
81077476;1;
81077484;1;
81077492;1;
81077505;1;
81077513;1;
81077521;1;
81077530;1;
81077548;1;
81077556;1;
81077564;1;
81077572;1;
81077589;1;
81077597;1;
81077601;3;
81077610;1;
81077628;1;
81077636;1;
81077644;1;
81077652;1;
81077669;1;
81077685;1;
81077693;1;
81077708;1;
81077716;1;
81077724;1;
81077732;1;
81077749;1;
81077757;1;
81077765;1;
81077773;1;
81077781;1;
81077790;1;
81077804;1;
81077812;1;
81077829;1;
81077837;1;
81077845;1;
81077853;1;
81077861;1;
81077870;1;
81077888;1;
81077896;1;
81077907;2;2020-02-18T23:00:00Z
81077923;1;
81077931;1;
81077940;1;
81077958;1;
81077966;1;
81077974;1;
81077982;1;
81077999;1;
81078006;1;
81078022;1;
81078039;1;
81078047;1;
81078055;1;
81078071;1;
81078080;1;
81078098;1;
81078119;1;
81078135;1;
81078143;1;
81078151;1;
81078160;1;
81078186;1;
81078194;1;
81078225;1;
81078233;1;
81078241;1;
81078250;1;
81078268;1;
81078276;1;
81078284;1;
81078292;1;
81078305;1;
81078313;1;
81078330;1;
81078348;1;
81078356;3;
81078364;1;
81078372;1;
81078389;1;
81078397;1;
81078401;1;
81078410;1;
81078436;1;
81078444;1;
81078452;1;
81078469;1;
81078477;1;
81078485;1;
81078493;1;
81078508;1;
81078516;1;
81078524;1;
81078532;1;
81078549;1;
81078573;1;
81078581;1;
81078590;1;
81078604;1;
81078612;1;
81078629;1;
81078637;1;
81078645;1;
81078661;1;
81078670;1;
81078688;1;
81078696;1;
81078707;1;
81078723;1;
81078731;1;
81078740;1;
81078758;1;
81078766;1;
81078774;1;
81078782;1;
81078799;1;
81078803;1;
81078811;1;
81078820;1;
81078838;1;
81078846;1;
81078854;1;
81078862;1;
81078887;1;
81078900;1;
81078918;1;
81078926;1;
81078942;1;
81078959;1;
81078967;1;
81078975;1;
81078983;1;
81078991;1;
81079009;1;
81079017;1;
81079025;1;
81079033;1;
81079041;1;
81079050;1;
81079068;1;
81079076;1;
81079084;1;
81079113;1;
81079130;1;
81079148;1;
81079156;1;
81079164;1;
81079172;1;
81079189;1;
81079197;1;
81079201;1;
81079210;1;
81079228;1;
81079236;1;
81079244;1;
81079252;1;
81079269;1;
81079277;1;
81079285;1;
81079293;1;
81079308;1;
81079316;1;
81079324;1;
81079332;1;
81079357;1;
81079373;1;
81079381;2;2019-05-15T22:00:00Z
81079390;1;
81079404;1;
81079412;1;
81079429;1;
81079437;1;
81079445;2;2020-01-30T23:00:00Z
81079453;1;
81079461;1;
81079470;1;
81079488;1;
81079496;1;
81079515;1;
81079523;1;
81079531;1;
81079558;1;
81079566;1;
81079574;1;
81079582;1;
81079603;1;
81079611;1;
81079620;1;
81079638;1;
81079646;1;
81079654;1;
81079662;3;
81079679;3;
81079687;1;
81079695;1;
81079700;1;
81079718;1;
81079726;1;
81079734;1;
81079742;1;
81079759;1;
81079767;1;
81079775;1;
81079783;1;
81079791;1;
81079806;1;
81079814;1;
81079822;1;
81079847;1;
81079855;1;
81079863;1;
81079871;1;
81079880;1;
81079898;1;
81079902;1;
81079919;1;
81079927;1;
81079935;1;
81079943;1;
81079951;1;
81079960;1;
81079978;1;
81079986;1;
81080007;1;
81080015;1;
81080023;1;
81080031;1;
81080040;1;
81080058;1;
81080066;1;
81080082;1;
81080099;1;
81080103;1;
81080111;1;
81080120;1;
81080138;1;
81080146;1;
81080154;1;
81080162;1;
81080179;1;
81080187;1;
81080195;1;
81080200;1;
81080226;1;
81080234;1;
81080242;1;
81080259;1;
81080267;1;
81080275;1;
81080283;1;
81080322;1;
81080339;1;
81080347;1;
81080355;1;
81080363;1;
81080371;1;
81080380;1;
81080398;1;
